Steps,Policy/Entropy,Environment/Episode Length,Hit Ratio,Win Count,Win Ratio on Previous 5,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
60000,5.1180205,43.71052631578947,0.038998300121486376,8.492753623188406,0.21739130434782608,-9.136296,-23.18876568682782,-23.18876568682782,171.20406,0.06727227,0.00026454663,1.0
62400,5.1199603,37.15873015873016,0.03398682770681002,9.160714285714286,0.08928571428571429,-8.083901,-10.001040893216286,-10.001040893216286,94.64874,0.07849889,0.0002632812,1.0
64800,5.0964513,23.419642857142858,0.042234158708846996,9.934065934065934,0.14285714285714285,-7.9321666,4.415504946117908,4.415504946117908,106.95245,0.06143445,0.00026199664,1.0
67200,4.8486657,16.68103448275862,0.051780793795605067,11.945652173913043,0.15217391304347827,-6.1293044,4.732890644280807,4.732890644280807,135.90056,0.08697343,0.00026071921,1.0
69600,4.8115926,13.670731707317072,0.05094187146375987,15.702479338842975,0.2231404958677686,-6.5263963,10.694208861119819,10.694208861119819,183.18277,0.07098779,0.00025886882,1.0
72000,4.72729,12.932203389830509,0.05564951456915167,19.270676691729324,0.22556390977443608,-5.475116,11.522945486219589,11.522945486219589,288.92264,0.06620454,0.00025699683,1.0
74400,4.495046,8.487704918032787,0.05944998021185491,24.81366459627329,0.2484472049689441,-4.1280823,14.015049022557784,14.015049022557784,289.95773,0.078691386,0.00025576263,1.0
76800,4.3122287,10.171296296296296,0.05969071752136393,32.73548387096774,0.2967741935483871,-3.862263,17.576158626212013,17.576158626212013,206.41878,0.06667917,0.0002544618,1.0
79200,3.8793383,5.799435028248587,0.07095071395143426,38.19704433497537,0.2561576354679803,-2.9048605,17.591985272955963,17.591985272955963,291.98672,0.060489986,0.00025322882,1.0
81600,3.5853648,5.038071065989848,0.0740146175044718,51.473684210526315,0.35406698564593303,-1.7901695,23.666076931470556,23.666076931470556,262.6863,0.06434485,0.00025199467,1.0
84000,3.4852726,4.7035294117647055,0.07532802629137066,67.66968325791855,0.3212669683257919,-0.845074,25.015139322190702,25.015139322190702,436.03036,0.07699678,0.00025076346,1.0
86400,3.0786135,4.165217391304348,0.0755931056885575,83.37219730941705,0.3094170403587444,0.011293829,26.597297240234507,26.597297240234507,382.6453,0.0671428,0.00024891243,1.0
88800,2.7468371,3.622350674373796,0.0801635996128122,103.61538461538461,0.452991452991453,1.0561013,27.434316253203612,27.434316253203612,355.70035,0.067491174,0.00024705727,1.0
91200,2.5856085,3.444649446494465,0.08141162095901867,126.0625,0.4166666666666667,1.5658944,29.794795700703126,29.794795700703126,306.39328,0.06796947,0.00024580923,1.0
93600,2.2223842,2.8498402555910545,0.08511296730412513,155.91836734693877,0.45714285714285713,2.8317864,28.344483180548817,28.344483180548817,399.27316,0.07047913,0.00024457803,1.0
96000,1.990469,2.5945945945945947,0.08856709925345628,192.25301204819277,0.5421686746987951,4.1494484,30.24373257249549,30.24373257249549,315.12903,0.06982463,0.00024334145,1.0
98400,1.8092614,2.40625,0.08986654601578892,231.27667984189722,0.5454545454545454,5.406475,30.829863085665487,30.829863085665487,303.31705,0.07080334,0.00024211146,1.0
100800,1.6850786,2.3472222222222223,0.09083302587212755,272.94941634241246,0.4708171206225681,6.5620956,31.24777084081908,31.24777084081908,256.84814,0.07835077,0.00024026405,1.0
103200,1.6876739,2.3254189944134076,0.0888580651591434,315.5603112840467,0.5603112840466926,7.574108,31.027973099654325,31.027973099654325,247.41536,0.06930089,0.00023841723,1.0
105600,1.6870987,2.565537555228277,0.08553515249995265,358.81496062992125,0.5511811023622047,8.37533,31.725691914204674,31.725691914204674,223.16609,0.07992884,0.00023718063,1.0
108000,1.5445254,2.2273342354533154,0.08944110602897126,401.56640625,0.54296875,9.390587,30.547255939478493,30.547255939478493,187.06427,0.07161894,0.00023594643,1.0
