Steps,Policy/Entropy,Environment/Episode Length,Hit Ratio,Win Count,Win Ratio on Previous 5,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
76800,5.049134,24.795698924731184,0.04247763760511326,14.433734939759036,0.13253012048192772,-6.014432,6.107796378033136,6.107796378033136,283.327,0.07220965,0.00025474862,1.0
79200,5.010949,22.91176470588235,0.04827074582558558,17.011627906976745,0.2558139534883721,-4.3693447,15.483554481291304,15.483554481291304,132.6015,0.081702985,0.00025351622,1.0
81600,4.982139,17.544117647058822,0.06103600485788641,23.61467889908257,0.3394495412844037,-3.139176,21.42209078985102,21.42209078985102,252.79169,0.0692989,0.00025227483,1.0
84000,4.7377586,12.36723163841808,0.05959290717873955,31.53125,0.421875,-2.9006147,30.2023000927134,30.2023000927134,363.3191,0.07368182,0.00025032542,1.0
86400,4.558964,10.402985074626866,0.06034589086885791,36.060810810810814,0.38513513513513514,-2.0577385,31.835440293397053,31.835440293397053,322.54993,0.07874823,0.00024847384,1.0
88800,4.2661524,8.29296875,0.06376475991726101,48.506024096385545,0.42168674698795183,-1.2171072,39.47575566862144,39.47575566862144,458.15747,0.06694952,0.00024724382,1.0
91200,4.249303,8.608695652173912,0.062035138018953814,58.44827586206897,0.45977011494252873,-0.8965541,38.817934631358966,38.817934631358966,506.26843,0.07106164,0.00024600487,1.0
93600,3.9554586,6.38006230529595,0.06905416811161952,73.36216216216216,0.4810810810810811,0.4511633,42.489642779649415,42.489642779649415,506.94662,0.07396266,0.00024475265,1.0
96000,3.8392398,6.148809523809524,0.0678299493366974,93.74371859296483,0.5025125628140703,1.3881732,43.82958279165387,43.82958279165387,635.72876,0.08091127,0.00024352025,1.0
98400,3.4160185,4.598130841121495,0.07658329021900759,115.50446428571429,0.5535714285714286,2.5905368,46.9871946083051,46.9871946083051,659.52313,0.07042435,0.00024167555,1.0
100800,3.0609374,3.766798418972332,0.0763990539247575,145.1782608695652,0.5478260869565217,4.422163,51.30606067109816,51.30606067109816,715.5262,0.06826812,0.00023982844,1.0
103200,2.9937322,3.6921568627450982,0.08017889610511679,175.23605150214593,0.5407725321888412,5.97171,50.94726998558716,50.94726998558716,661.65216,0.074023664,0.00023859846,1.0
105600,2.91225,3.6363636363636362,0.08312073260387208,207.37446808510637,0.6,6.914166,51.02416959353065,51.02416959353065,636.0891,0.0646837,0.00023736364,1.0
108000,2.9428997,3.884297520661157,0.0791446282367768,237.17672413793105,0.5344827586206896,8.54371,51.94120852054392,51.94120852054392,601.1163,0.0791192,0.00023613304,1.0
110400,2.646306,3.351985559566787,0.08342515552270804,268.1604938271605,0.5761316872427984,10.639223,52.599415435307264,52.599415435307264,569.5898,0.06795636,0.00023490244,1.0
112800,2.665923,3.4896810506566602,0.0846776194252199,302.51680672268907,0.6218487394957983,12.4069195,52.77420481046041,52.77420481046041,497.36795,0.06836376,0.00023305086,1.0
115200,2.3822396,3.0558375634517767,0.08654588500946021,335.31404958677683,0.5289256198347108,14.296556,52.83495410525456,52.83495410525456,535.711,0.062072355,0.00023120224,1.0
